Topic ID,Argument ID,Discussion ID,Premise,Relevance,Is Argument?,Rhetorical Quality,Logical Quality,Dialectical Quality,Text Length,Stance,Combined Quality
3,4,12726,"losing an hour of sleep MAKES you tired there is no particular need for sun in modern day society, the first daylight savings was made in WWI by the Germans to save money on energy. The first time DST was used in the U.S energy use went up!",-0.446654263,TRUE,0.130380275,-0.64383827,-0.706152916,48,FALSE,-0.472461958
3,6,12726,"the whole point of stopping daylights savings it to get the proper amount of sleep. If there something that has no good points and causes so much problems should we not stop it? I believe we should, and with that I end.",-0.759435292,TRUE,-0.427297351,-1.829015634,-2.020015967,42,FALSE,-1.628024722
18,4,31294,"You claim that gay marriage is not in the public interest, yet the majority of the public (1) supports it. While private politicians are certainly among those who support gay marriage, by your argument any law passed represents corruption. You fail to explain how gay marriage is not in the public good, so I clicked over to the comments, where you stated that gay marriage wasn't in the public interest because only heterosexual marriages produce children. Yet this makes zero sense as a condemnation of gay marriage; it's not like gay people would be having kids if gay marriage was ILLegal. In fact, gay marriage can help alleviate the problem of heterosexual marriages that don't work and leave children in the foster home system, since gay couples adopt much more regularly and tend to be better parents than heterosexual couples (2). Anyway, only 3.8% of Americans identify as LGBTQ, and whether or not they have kids has very little effect on the population anyway. Unless you're some kind of a spread-the-race nationalist, I can't see why this argument holds water. To summarize, you fail to explain why gay marriage does not represent the public interest, and I had to dig through the comments to find a specific point to rebut. 1. 2.",0.804469854,TRUE,0.714737544,1.67337397,0.06985861,212,FALSE,0.962702459
3,1,17770,"There are other rationales used; when Franklin first thought of the idea, it was to save on candle wax (which could get pretty expensive). I certainly wouldn't want the government intervening in every situation, but I think the reasoning behind most intervention is economic. While productivity does influence economics, there are tons of other factors that the government must consider before intervening.",-1.38499735,TRUE,-0.04445535,-0.574924817,-0.690616208,62,FALSE,-0.511326134
15,10,31398,"Animal testing is an unfortunate necessary evil in my eyes. I believe that testing vital new medicines are a good cause, the comment earlier concerning animal testing for commercial products such as make up, shampoo etc was outlawed in the UK a while ago now. I can not honestly say that animal testing is the greatest evil of our times when all you need do is watch the news or pick up a charity newsletter.",1.430031912,TRUE,-0.662428423,0.539064866,-0.186927764,75,FALSE,-0.115642848
3,2,42370,"In order to get a job you probably have to be older than 18, after the age of needing 8-9 hours of sleep. You can change your schedule then. We change schedules twice a year, with DST (Daylight Savings Time). If you set your alarm you won't wake up at 8 and have it become a habit. You also just proved my point, it's earlier to sleep in than go to sleep earlier.",-0.133873234,TRUE,-0.088438302,0.015019941,-0.500679033,73,TRUE,-0.22890512
3,41,35617,"It is not well to make any comment with the basis of a blind biasness. There should be logical aspects. There are many people who even do not know the positive features of animals to be kept in zoos, but still make arguments in tea-table. According to me, the zoo is the safest place than the wild for the endangered as well as for the others who would get their lunch and dinner time to time. In captivity, animals live longer and apart from all, they can breed safely to save their race from being extinct. In zoos, we can take our children to get proper knowledge about the animals, to learn more about them by seeing them from a very close distance. So, without taking the good factors of animals being kept in captivity, why are people crying falsely in the name of humanity?",-1.072216321,TRUE,0.206696612,0.692027037,1.247232414,145,TRUE,0.828714499
3,5,15331,"Wow, dude I can see your totally butt hurt but what ever Alright m8 lets duke this out one more time. Ok search up in google ""Ran over dogs"" With a hamster search up ""crushed my hamster"" Put the pieces together, people make mistakes, people do things. Plus, you ban cages. Now what? I can see the headlines now, ""Baby Gets Mauled by Dog"" ""Kids Eyes Are At Stake"" ""Snakes kill dozens"" ""Lion kills family"" ""Salmonella Disease Strikes"" And theoretically saying, you want all animals to be free? So that whole herd of sheep gets eaten by wolves. That whole herd of cow gets slaughtered. Whats the difference? The problem with you is that you don't understand what I am trying to say. Animals, need to be kept in cages. Humans are animals, we kill, we fight, we rape. So what? Animals are food. If you think about it, animals are our products, we made animals, we bred, and bred, and bred, until we got that cute little puppy. So who says that we can't do what we want with them? We paid, we signed papers, we paid some more. Yet, people hurt animals and that is against the law. You most likely don't adopt pets and give them homes if you do then why are you wasting your time on here when you can be saving animals? Wanna know who is a pheg u",-0.446654263,TRUE,1.15530016,-0.452874888,-0.487283058,235,FALSE,0.106793698
3,19,19998,"This is not going to be the case with all cities for example journey times to Scotland could be reached for much less. With using tilting trains on the East Coast and upgrading to 140 mph running the journey time from London to Edinburgh would actually be marginally faster than using HS2.[1] The figures for the journey savings notably exclude the possibility of faster journeys on the existing routes so the savings would not be as big.[2] Because Britainâ€™s big cities are not particularly far apart journey times are already not long by comparison to many countries. Trains from London to the second city of Manchester take just over two hours, because of the much longer distance from Paris to Franceâ€™s second city even with the TGV the journey time is about the same while from Tokyo to Osaka takes 2hours 25 minutes. [1] Webb, Jonathan, â€˜East Coast Pendolinos could deliver faster journey times than HS2 for Anglo-Scottish servicesâ€™, Global Rail News, 2 August 2013, http://www.globalrailnews.com/2013/08/02/east-coast-pendolinos-could-deliver-faster-journey-times-than-hs2-for-anglo-scottish-services/ [2] Millward, David, â€˜HS2 time savings exaggerated critics sayâ€™, The Telegraph, 29 October 2013, http://www.telegraph.co.uk/news/uknews/road-and-rail-transport/10411885/HS2-time-savings-exaggerated-critics-say.html Â ",-2.636121467,TRUE,1.297490024,0.139781581,1.949972326,182,FALSE,1.327607098
3,1,19459,"Saves the time time but makes us fat and thus unable to do as much with our fat bodies in a given amount of time. If, however, I'm advocating it's good then clealry convenience is the main factor and yes it brilliantly saves time on a particularly busy day. The fact that the 'con' has gone against fast food confuses me as to which side I am on.",-2.636121467,TRUE,-1.222370171,-0.248481369,-1.722807507,68,TRUE,-1.219524149
3,2,15836,"using whatsapp can save money and more convenient. Second, using smart phone can also contact others in a more comfier way. I think they won't want to call others in all time. Using the apps in smartphone can save time ,save money and more convienient",-2.948902496,TRUE,-1.26608709,-0.765551132,-1.467945766,45,TRUE,-1.35626082
3,6,31115,"In my previous post, I argued that the existence of God is a settled issue, because the fact that there is no evidence for God (which my opponent concedes) shows that believing in God is irrational. My opponent conceded this argument, but argued that it only shows that we should stop debating about God's existence, because the debate is settled. This does not address my point that debating the existence of God could help spread the message that the debate is settled. Perhaps my opponent intended to address this concern when he said that not debating the existence of God could save us valuable time, and that firm believers aren't swayed by logic anyway. With regard to the second point, it simply is not true that Christians never become atheists on the basis of arguments. The internet is full of atheists who were once firm Christians, but considered the arguments and decided to give up their belief in God. So, the debate comes down to my opponent's first point, that not debating the existence of God would save us valuable time. The question is whether the time it would save outweighs the political ramifications of theism, including the policies of banning abortion and gay marriage that people base on it (and which my opponent has not addressed). It seems pretty clear that the latter outweighs the former. Banning abortion and gay marriage have substantial concrete effects on millions of people, whereas saving the time we spend debating the existence of God would only save the subset of people who are interested in the issue the hours they spend debating it (personally, I find debating the existence of God enjoyable, not a waste of time). Vote Con.",-2.010559408,TRUE,1.236026677,0.903144364,1.142541518,286,FALSE,1.258724604
15,4,42384,"Pro has not upheld his BoP. His various contentions are merely conjecture. Let's take a look at them one by one. - ""it is not possible to develop drugs or perform many different sorts of important scientific investigation without animal research"" First, Pro doesn't go into detail on what exactly these types of scientific investigation even are. Is he referring to testing hair products or cancer drugs, we don't know. Secondly, since Pro has been so incredibly vague on the nature of scientific research which he is referring to, he has in no way actually backed up those assertions. - ""You wouldn't test on humans so the next best thing is animals"" This is also unsupported. Why can't we test on humans? On the contrary, it would seem to be a better idea since (a) humans would seem prima facie more comparable to other humans in determining the result of experimentation and (b) humans can actually give their consent, freeing one of the various ethical dilemmas brought on b forced testing on animals.",1.430031912,TRUE,-0.643414444,0.340010805,0.122619034,173,FALSE,-0.069528823
3,2,26049,"That all may be true but you forgot the idea that aquaman is the king of Atlantis and he also has a trident. As being the ruler of the sea, ocean, etc he has many powers of deep sea life beyond anyone's abilitys. He can send out multiple mega ladies and giant freaking sharks by just telling them to eat this guy. Also in the flash point storyline Barry Allen A.K.A The Flash traveled back in time to save his mom but as he did that, that also changed the corse of the timeline. Aquaman and Wonderwoman are starting world war 3, there is no superman, batman looks like a demon guy, and everything's basically screwed up. As flash and cyborg were fighting against aquaman aquaman threw his trident at cyborg and that killed him almost immediately. As Wonder Woman was trying to kill flash. Aquaman kept beating the crap out of cyborg until he finally grabbed his heart and killed him. Boo yah",-1.697778379,TRUE,0.756675272,0.490007999,-1.625852963,164,TRUE,-0.090054539
3,2,24320,"Circus Acts and Animal treatment ""what of all the acts shown to us? elephants running on balls etc."" Yeah there are circus acts where no harm are done to the animals. No tazing or anything. Animals being well fed in captivity ""i meant the scraps of some animals are given to others, these often being meagre amounts,not ample"" I already showed pictures of lions being fed steaks and seals being fed fish..... Violence of the animals in captivity when approached by humans ""i mean the keeper or the trainer when taking care of them have been known to face injuries to lash out at them in a fit of rage"" Trainers and keepers dont lash out at zoo animals in fits of rage...... If they ever do though then the animal has the right to defend itself and attack the human lashing out on them.... Reintroduction programs of endangered animals ""say u haven't played a sport for several years. im sure that u won't be as good or able to do it properly. it applies for hunting too, as well as survival. "" I already gave a link though showing multiple species that were bred in captivity, released into the wild, and they all were able to learn to survive and adapt.... Heres the link again Animals that are already kept in captivity in zoos should be kept in captivity in zoo's, they are treated well, fed well, get great healthcare, and can save entire species from extinction when reintroduction programs are successful.",-1.072216321,TRUE,0.194552654,1.226692221,1.596291128,253,TRUE,1.174156858
3,2,9719,"Hello, and good luck in the debate, thank you for your response. I never said that we just suddenly decided to go to war, and yes, even the war on terrorism was handled wrong. I think that if we kept our people in our country that we would have no problem. I don't see how blowing up other countries helps us, especially not when we are going to places like Iraq, blowing them up and then paying to rebuild their country so that they can get mad again and make sure to do more damage next time. That was if you remember correctly when the economy in the United States first began to drop really bad. Also, if we stayed here in our country on our turf, and just defended our country rather than taking time to go to another place that is unfamiliar to us, that we don't know I feel it would be more effective, so no I don't think that it really helps us, if you don't know the area your in and your fighting there, you are the weaker one, because you don't know what to expect. Having said this, to make it a bit more clear. I feel that having our men and women who are fighting stay here I think we would actually strengthen ourselves as well as become more secure, and save money all at once. If we can beat them there, we can do it here too. Thank you, D3uC3s I look forward to receiving your response.",-1.697778379,TRUE,1.253353578,1.267027301,-0.304118344,255,TRUE,0.875415366
17,19,38422,"Speed cameras are cost effective as they take highly paid police officers off traffic duty, allowing them to do more important things, such as solving crimes, maintaining a presence on urban streets, etc. Speed cameras pay for themselves through fines and can even provide financial support for other police work. Studies have found that much more money is saved for the state and society through prevented casualties than is gained in penalties or spent on the cameras. The public can be educated to appreciate this benefit, especially as systems which apply penalty points for speeding offences instead of or as well as fines are clearly not solely motivated by greed.",-1.072216321,TRUE,-0.095683432,0.673146364,-0.551424064,110,TRUE,0.014777664
3,2,19798,"Grading- My Challenger has giving me her opinion and one little fact. Please write more. Side note- I have already done this so I will post this fast. Argument- Space is not enough for most animals in fact the average space is 15 foot by 15. And living in there 24/7. How would you like that? Image living in your bedroom with a cage or glass that is all dirty and most of the times concrete all around you. In the wild they are free to roam. In this jail they spend most of their time trying to escape and suffer from stress, boredom, and confinement. They also get less exercise and that leads to less life span. Some zoos are so horrible there are incidents of zoo animals of the same species EATING EACH OTHER. Here are some zoos to give you an example. San Antonio Zoo- â€œFor 2 years the unfortunate animal named Lucky was kept in a solitary confinement too small for her. And the zoo decided add another elephant to the tiny space to create a herd.â€ Oradea Zoo- 4 lions were in a 15 foot by 12 foot cage made mostly out of concrete. Zoo director David Hancoks said, â€œThere is a common misconception that zoos not only saving animals but also providing a safer wild for them. But in reality most zoos donâ€™t try to make their business does that at all. It is just for the money.â€ Space is not enough for most animals.",-1.38499735,TRUE,0.74126927,0.10096326,0.216703759,251,TRUE,0.403363054
3,10,34626,"Yes, I support the thing that more cars should be offered as hybrids. It could be very much efficient in terms of saving energy as well as giving the proper boost to the engine of the car. A hybrid motor consists of couple of motors-a gasoline powered motor and an electric motor. When the electric motors are kept being turned off, they use no energy and use much lesser energy in a low speed situation than that of the gasoline motors. But at the high speed situation, the gasoline motors are proved to be better in terms of saving energy. Although this motor is capable of producing more power for a limited motor weight. Therefore, at the rush hour stage, when a car needs to be stopped and go ahead numerously, the electric motor would be a better choice and while speedy journey prefers to the gasoline motors.",-1.697778379,TRUE,0.032158764,0.375399957,0.124921143,148,TRUE,0.196841234
3,1,24492,"Hunker down and save your money and prepare for hard times. If you do as Benjamin Franklin suggested "" a penny saved is a penny earned"", you should be OK. Wouldn't be unwise to start storing freeze-dried foods and medicines, and taking a class in wilderness survival though. Better overly prepared for very hard financial times than to be as the fool in Proverbs: ""A prudent man forseeth the evil and hideth himself, but the simple pass on and are punished"". (Proverbs 22:3) Be prudent and save now. Prepare for economic hard times ahead, and the very worst case scenario that could happen from this plan to save? Is you will have a nest egg later on. Never a bad idea. And if really hard times come? You will be ready for them.",-2.323340438,TRUE,-0.073859892,0.097181376,-1.065398622,133,FALSE,-0.396863857
3,4,30099,"Why shouldn't movies rely on graphics? it saves time writing a long script, and saves time and money hiring top notch actors and actresses. Graphics are enjoyable to watch and its been proven in many movies. Transformers revenge of the fallen widely criticized for a lack of script and bad acting by critics and even the actors themselves but still racked in over $800,000,000 in the box offices. This shows people just don't care about the acting as long as it's enjoyable to watch",-2.323340438,TRUE,0.046348419,-0.476150198,0.213727166,84,FALSE,-0.088491182
18,5,34176,"Gay marriage is not marriage hence,the main aim of gay marriage is sexual pleasure.If in doubt,why cant they reproduce?People who engage in gay marriage are those obsessed with pornography.If you want to show love,show it in a way that you appreciate the person,show concern about his situation and not because you want to satisfy your selfish,immoral interest.If caught in my country,you would spend seven to fourteen years imprisonment and this will make not to join some groups or contest for political positions because you have been convicted of a crime. Gay marriage is not the so-called enjoyment.People who engage in gay marriage do this due to peer pressure,the need to become famous and so on.Which act can they perform apart from sodomy,kissing?People who engage in gay marriage still have sex with females why?Gay marriage is futile,time wasting and future consuming.These questions are for you: -If human rights could be accepted without controversy,why is gay marriage still being debated in different part of the world. -Is gay marriage normal?",0.804469854,TRUE,-0.382227685,0.824206585,-1.020804678,168,FALSE,-0.19913444
3,1,41851,"I am going to argue that Bill clinton's balanced budget led to a recession, and, if one reads deeper, argue that a federal surplus is harmful to the economy. I am sure my opponent is familiar with the equation for GDP: C + I + G + (X-M) A federal surplus simply shows the government taxing more then it's spending. If we look at the 90's, we see the US trade deficit exploding. This, obviously, caused the trade deficit to subtract from the GDP, and the government, running the ""surplus"" kept sucking dollars out of the private sector when it needed them. What compensated? Private consumption. Notice how household savings collapsed during the Clinton years? Household debt also began to surge. Because when the federal government takes on a ""surplus"" private sector savings are directly affected. The private sector can't survive in negative territory, the private sector, unlike a currency issuer such as the us govt, can't continue to spend more then it brings in. I feel like adding something else to this: When the government is running a surplus, it's not issuing as many bonds. But various entities like treasury payouts and a safe place to park earned dollars. Isn't it funny that fannie and freddie insurance surged in the 90's? This is where debt started being sold like never before, due to a lack of bonds. The surplus went hand in hand with low household savings, high household debt, and the revving up of the fannie and freddie debt boom.",-2.323340438,TRUE,1.373301748,-0.139044642,1.205200267,252,TRUE,0.95684969
3,2,5119,"Okay first off thanks for debating. Now I'm going to say that hockey can be played year round. Nobody really plays on the ponds anymore. I play all the time in the summer. And ice rinks aren't as cold as you think, they are usually kept at 50degrees and the ice is cooled from below. You where saying that only being able to use your feet makes soccer harder and more unique and I do agree, but hockey is similar. In hockey you can use your hands (but only to bat the puck out of the air) but we also have to control a smaller object far from our body with a stick. We have to be able to know where it is on our stick without even looking at it, and we are doing this while we are on skates. people generally do not realize the amount of coordination you need in hockey. Also the power, agility, and explosivness needed is unbelievable. My last point for my argument is that hockey is faster and more entertaining. Because hockey is being played on skates, it is very fast. Shifts are short so every player comes out fast and powerfull. The ice rink is way smaller than a soccer field. This creates more action near the net and way more shots on goal. The goalies are constantly making huge saves and making big plays. In soccer there are less shots and less action. The physicality of hockey also makes the game more fun. I do think some of those cheap hockey fights are stupid but they are fun to watch some times. So that's all I'm writing for this round thanks again for debating!",-2.323340438,TRUE,0.831164649,0.772281908,1.669617836,283,TRUE,1.263129869
3,10,20726,"Both genders suck at driving. Here's a counter theory, just for fun... Women may suck a little more during the daylight driving because they may be distracted with kids or makeup or whatever. However, men may suck a little more during nighttime because they speed, they drink, their macho side comes out. So your perception of whether men or women suck at it more may depend on the time you're observing the behavior.",-2.636121467,TRUE,-0.388188753,-1.057458204,-2.435509369,73,FALSE,-1.461145039
15,2,12138,"The 4 main reasons we use animals in testing are: 1. To advance scientific understanding 2. As models to study deisieses 3. To Develop and test potential for of treatment 4. To protect the safety of people, animals and the environment You can see the descriptions of these reasons here: Animal testing is very successfull and neccessary. No one wants animals to be treated badly, but would you rather have your loved one die? Insulin was tested on animals, and that saves lives every day. Scientists even fear that if animal testing becomes illegal, medical research will be stopped entirely. With the erosion of antibiotic effectiveness a real possibility, it is essential that we use every tool we have to a dress the medical threats facing our civilization. You can read about it here: And here is another article that proves my point perfectly, if you'll take the time to read it:",1.117250883,TRUE,0.481203535,0.279683881,-0.101143319,152,TRUE,0.248113509
3,2,37268,"I don't think that every teacher in schools should have guns, but some should. Also none of them should be forced to carry a gun. If indded they want to have a gun in their class they should have to have a mental eval than have training. They gun should be kept in a safe place where none of the kids know where its is and can't get to it. So yes I do think some of the teachers should have a gun it could save someone's life if not many.",-2.636121467,TRUE,-1.37059763,-0.134630469,-0.865978828,91,TRUE,-0.909889067
3,1,25692,"I don't think that every teacher in schools should have guns, but some should. Also none of them should be forced to carry a gun. If indded they want to have a gun in their class they should have to have a mental eval than have training. They gun should be kept in a safe place where none of the kids know where its is and can't get to it. So yes I do think some of the teachers should have a gun it could save someone's life if not many.",-1.38499735,TRUE,-0.198815967,-0.357591819,-1.183349483,91,TRUE,-0.670689334
2,1,2430,"To begin with, child labour has its own pros and cons. It may be beneficial for some and may not be so beneficial for others, but when it comes to under developed countries, in most cases child labour is considered essential. Child labour is a major source of income in households that aren't well off, and making it illegal would mean taking away a source of income, therefore must not be banned.",-0.446654263,TRUE,-1.047479047,0.646978924,-0.643949754,72,TRUE,-0.382225591
15,32,1203,"There must be some other methods which can be used instead of testing on animals: Scientific experiments using some kind of cells or so on. Also, we can do some tests on humans as obviously people are volunteering for it even they know that could be harmful. Animals are just the same with human, because they can feel and actually suffer from testings. It is so cruel to test on them just because some think animals are less important and smaller than us.",1.117250883,TRUE,-0.362912308,0.084621235,-0.382483971,83,FALSE,-0.262563373
2,2,7102,"Foremost reason that states rural areas are beneficial is, it provides fresh air to breathe which is actually a basic need for every creature. Secondly, most of the urban areas are polluted which threat our lives. So, nowadays, people prefer moving to rural areas ( Tourism). Rural areas provide us with all the basic needs of our life. In fact, our whole life, whether directly or indirectly, depends on rural areas.",-0.446654263,TRUE,-0.655721326,-0.112665766,-0.434121298,71,TRUE,-0.47159697
18,4,10078,"1. Gay marriage accomplishes nothing: Control over children can be given in the adoption process, the participants won't be deemed in any way different in society if married. 2. Gay marriage has no point: Marriage isn't just an expression of love and love can be shared in many other ways. The purpose of marriage itself is to produce and raise children to adulthood, whereas same-sex partners being parents will significantly alter the child's life: Children without their mothers won't have the emotional security and unique advice without their mother. Girls without their father are more prone to indulge themselves in sexual activity at a younger age, and boys without their father are unable to receive advice that a father may provide in matters such as their ""road to manhood."" 3. Gay marriage could be harmful to the rest of society: More gay marriage = More of society becoming openly and proudly gay, which could thus accelerate the assimilation of gays into mainstream culture. Gay marriage could very well drastically change western civilization. 4. Gay marriage usefulness: From a legal standpoint, marriage is a civil right that prohibits any participants that are NOT a heterosexual couple. From a personal standpoint, I believe marriage is a privilege and should not be used by anyone who can't use the privilege PRODUCTIVELY for the good of society. Marriage is a tool used to procreate, for religion, and for love ; gays cannot procreate, being gay itself violates most religions, and love can be expressed in other ways.",1.117250883,TRUE,0.357415867,1.302049123,-0.316414643,253,FALSE,0.533190414
2,3,5533,"=Case= C1. It is good to speak of the Universes creation if a diety exists. This point is quite simple, all (that I know of) religions believe in an afterlife. In many religions, only those who believe in the higher power make it to the best afterlife such as heaven. So if a diety exists, it would certainly be beneficial to speak of the power that created the Universe, because that is the only way to salvation. Now I believe in god, but what proof do you have that God made the Universe? C2. Furthers scientific knowledge. While the new theories on the Universe's creation such as the big-bang, and the string theory, have yet to significantly impact us I contend that the more knowledge the better. A better understanding of our Universe and its creation can only be beneficial. But for now theres no proof in this. Studying is alright ,but, for now there's no proof. The problem is people will always ask ""Why?"". C3. Debating Universe creation is intellectually stimulating. How the universe was created is one of the questions most pondered by humanity. I'm sure we've all seen excellent writings and debates over the existence of God/big bang which would not exist if this topic was not discussed! Clever. But it will never end and that time could be used for AIDS Back to you, pro.",-1.38499735,TRUE,0.481695704,-0.78608338,-0.227562658,229,TRUE,-0.199688285
2,7,5533,"It is certainly not pointless to speak of the Universes creation. My Opponent states that since the debate is likely to rage forever, there is no point in having it. Well I would like to show my Opponent, and the judges, this famous quote from Joseph Joubert[1]. ""It is better to debate a question without settling it, than to settle it without debating it."" =Case= C1. It is good to speak of the Universes creation if a diety exists. This point is quite simple, all (that I know of) religions believe in an afterlife. In many religions, only those who believe in the higher power make it to the best afterlife such as heaven. So if a diety exists, it would certainly be beneficial to speak of the power that created the Universe, because that is the only way to salvation. C2. Furthers scientific knowledge. While the new theories on the Universe's creation such as the big-bang, and the string theory, have yet to significantly impact us I contend that the more knowledge the better. A better understanding of our Universe and its creation can only be beneficial. C3. Debating Universe creation is intellectually stimulating. How the universe was created is one of the questions most pondered by humanity. I'm sure we've all seen excellent writings and debates over the existence of God/big bang which would not exist if this topic was not discussed! Back to you, pro. =Source= 1.",-0.759435292,TRUE,-0.123208356,0.292180336,0.120948201,240,FALSE,0.103608934
2,1,40287,"Defined Terms: Social Security - is a social insurance program that mainly refers only to the benefits for retirement, disability, survivorship, and death. This essay will mainly deal with the social security program of the U.S. is - linking verb. beneficial - helpful, useful, and is generally good. - United States Citizens - all the legal passport holding citizens inside the U.S. Border that are paying for social security or receiving it. My contention is that social security is beneficial for the U.S. Citizens: Social security provides a bases for which many hard working seniors can finally leave there job and have a secure income on which to rely upon. Though social security has taken small increments of a person's paycheck monthly, it provides a safety net for retirement. In addition to giving benefits for retirement, it also gives benefits for disability and to families whose working member has died or become disabled. This is beneficial as it helps these families survive. My opponent has the burden of proof in that he must cite specific examples of when social security has not been beneficial to the people of the U.S. and must explain why.",0.804469854,TRUE,-0.638831559,0.54777696,0.564941557,194,TRUE,0.191107019
2,5,33,"I don't think homework is really beneficial to the school students. Teachers in the school have already given assignments or lessons to the students. The most crucial thing is that the students learn or gain something fruitful from the schools.Some research indicates no direct relationship between learning and homework, whereas other studies state that homework can cause stress in young students and that students from lower-income homes may not have access to the same amount of parental assistance and resources as students from higher-income homes. We just have to ensure the students score with flying colors in their exams and understanding towards all the subjects. As you can seen in above statement, homework causes stress to students. Especially in Asia region, parents like to sign up extra-classes after school for students to brush up their studies. They have to do the homework which is assigned by the teachers from school and extra-classes. If we remain in this state-quo, students will just get too stresses out and give up their studies. Is this the outcome you speculate?",-1.072216321,TRUE,0.005642544,0.099033316,0.477365611,176,FALSE,0.217155063
15,5,12138,"The an of it like answer to your first question: yes and no. We do animal testing for a reason. It's not Like they take the animal and say,""lets stick this needle into it just for the fun of it."" Think of it like this, your parents don't take you to the doctor for a check up because they like paying the doctors money, they do it to make sure you are well. In response to your next question, no I would not because: 1. That guy could be a spammer, he could just wanna steal the dog, how do I know he's a scientist? He could be some ordinary Joe. 2. It's my dog so he has no right to take it. 3. He isn't paying me. If I own him, no one can come to my house and be like,""oh I'm gonna take him to test cosmetics."" 4. Another reason is that I am against animal testing on cosmetics. I'm only for drug testing and other medicine or vaccine testing, and scientific research.",1.117250883,TRUE,-0.766741936,-0.461383338,-0.453687492,175,TRUE,-0.65845193
2,7,28420,"My Case Basically my opponent said I was right on economic growth and government revenue. As he says here: ""You have a sound proof for your argument - which is for economic growth only without taking into consideration equity or morality."" This debate was over if raising taxes on the rich would create more economic growth and more revenue, so my opponent has basically lost this debate. However, I will address my opponent's moral and equity arguments anyway. My Refutations Equity My opponent is really confused here. I'm talking about income taxes, not corporate taxes. Because of this, I will not counter my opponent's point because he is simply wrong and is not arguing what were debating. Moral Reason Again, were talking about the income tax, not a corporate rate. My opponent has seemed to confuse the two. He then talks about China, but in fact there not having good economic growth because their a socialist country. Free market capitalism is the way to go if you want economic growth. Also, I have refuted your quality of life argument. Under every tax cut, income mobility rapidly increased. Finally the environment. This has to do with regulations, not taxation. Conclusion My opponent is very confused here. My arguments have been agreed as correct and my opponent's arguments are just plainly irrelevant to this debate.",-0.446654263,TRUE,0.076890727,0.084491246,1.114326702,223,FALSE,0.495950638
2,1,14667,"It is true that the income tax started for the reason of helping to pay for the civil war. To this I must ask, so what? Just because that is how it started, how does that make it any less of a legitimate means of revenue for the government? In fact it doesn't. The government needs to generate revenue to be able to pay for the basic needs of its people, such as roads, police, fire departments, and the like. This revenue is also used to pay for additional social services of which are not ""needs"" so much as ""wants"" of the people. Since the government needs revenue to function (if you don't want the government to function, that is an issue with government, not a tax itself), we come to the question of how should the government generate revenue? Since the wealthy have more income, they have more of an ability to cover the revenue demand, and the only way to accurately tax that, is to tax income (since income is the founding source of the majority of wealth). Income is also the easiest form of tax to make progressive, to regulate, and to audit (to ensure accuracy). I will end with this and allow my opponent to present his argument, so that we may continue from there. Thank you,",-0.759435292,TRUE,1.066841806,0.793725298,1.364017159,221,TRUE,1.238466561
2,1,17344,"very cruel, yet very common scenario in poor countries is that parents considering their children as only reliable source of income. When rich society faces this cruel reality they simply raise their voice and go against it without any second thought. But believe me, income from children can be huge supportive for poor families. In developing countries family income always has been below poverty level and lifestyle remained worst and uncomfortable. Moreover in most cases weak or sick elder members cannot afford medication, accommodation, food and all other basic human needs. To ease the situation some income from mature children can have a big impact on family. At least minimum life style can be ensured with that income. Therefore, I am very much in favor of child labor. But Children should work during leisure and vacations to not hamper their education. - See more at:",-1.697778379,TRUE,-0.772443544,-0.249624091,-0.235933724,145,TRUE,-0.492262598
2,4,20583,"Hello, friend. I'm not sure it's within me to challenge the idea that the study of our universe is beneficial for humankind so I will approach this conversation from a slightly different angle. If you find it doesn't suit your purpose or you feel I'm missing the point in some way I apologize. The following will be my contention. Scientific study and any knowledge gleaned thereby is only beneficial to the one studying until that knowledge is either successfully communicated to and understood by another or used by the one to create something which can be used by others. I simply mean that after study and knowledge have been conducted and obtained it takes further action before it becomes beneficial to the rest of us.",-2.636121467,TRUE,-0.276234093,-0.009160791,-0.843993351,125,FALSE,-0.439055837
2,3,24852,"For taxes to be greatly lowered in our society we first need to reduce our spending. Government does not generate revenue, the people do, everything that the 'government' spends money on is funded by the people (their taxes). To cut taxes we need to reduce government spending, this includes cutting major government expenditures such as welfare and warfare (defense spending). By cutting our spending we can reduce our taxes which will benefit the individual and the economy. Any form of tax cut such as the Bush Tax cuts would be beneficial to the economy such as creating jobs and expanding growth. Over the last 100 years taxes have increased greatly and the amount of different types of taxes have also increased dramatically (1). The federal income tax was not even a tax in the United States until the early 1900's through the passage of the 16th amendment which was a controversial amendment to pass. Even after its passage the income tax did not even effect most people until the 1950's and 1960's, up until that point only a certain percentage of Americans payed income tax (2). If we reduce our unnecessary spending through cutting certain programs (privatizing programs) and bringing our troops home we can reduce our taxes and even eliminate most taxes like the income tax. (1) (2)",-2.010559408,TRUE,0.886502904,-0.309294091,0.161336771,219,TRUE,0.288923455
